observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
189.516,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
199.285,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
203.432384151,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
227.406111042,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2004.0,2004.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
249.180853864,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
273.416649916,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
251.520107509,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
245.77477706,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
229.387110445,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
227.845862396,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2010.0,2010.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
235.196543421,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
230.190619211,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
245.477062328,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
264.57724182,,,,UK Residents,,,,,1000000,Nights (Millions),,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Nights,Nights,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
2961.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1980.0,1980.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
2970.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1981.0,1981.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
3188.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1982.0,1982.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
4003.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1983.0,1983.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
4614.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1984.0,1984.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
5442.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1985.0,1985.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
5553.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1986.0,1986.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
6260.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1987.0,1987.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
6184.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1988.0,1988.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
6945.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1989.0,1989.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
7748.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1990.0,1990.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
7386.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1991.0,1991.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
7891.0,,,,UK Residents,,,,,1000000,Spending (Millions),,,,,,,1992.0,1992.0,,Year,,,,,,,,,,,,,,,Category,Category,,Spending,Spending,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
